Water Level Provo River
time,Water level(ft)
2014-07-19T21:45:05+00:00,0.21485
2014-07-19T22:00:26+00:00,0.21643
2014-07-19T22:15:20+00:00,0.2162
2014-07-19T22:30:14+00:00,0.21333
2014-07-19T22:45:08+00:00,0.213
2014-07-19T23:00:02+00:00,0.21363
2014-07-19T23:15:23+00:00,0.21203
2014-07-19T23:30:17+00:00,0.2124
2014-07-19T23:45:11+00:00,0.21254
2014-07-20T00:00:05+00:00,0.21234
2014-07-20T00:15:00+00:00,0.21369
2014-07-20T00:30:21+00:00,0.21239
2014-07-20T00:45:15+00:00,0.21547
2014-07-20T01:00:09+00:00,0.21504
2014-07-20T01:15:03+00:00,0.2166
2014-07-20T01:30:24+00:00,0.21919
2014-07-20T01:45:18+00:00,0.22323
2014-07-20T02:00:12+00:00,0.22559
2014-07-20T02:15:06+00:00,0.2275
2014-07-20T02:30:00+00:00,0.22907
2014-07-20T02:45:21+00:00,0.23045
2014-07-20T03:00:15+00:00,0.23143
2014-07-20T03:15:10+00:00,0.23274
2014-07-20T03:30:04+00:00,0.23231
2014-07-20T03:45:25+00:00,0.2339
2014-07-20T04:00:19+00:00,0.23334
2014-07-20T04:15:13+00:00,0.23263
2014-07-20T04:30:07+00:00,0.23408
2014-07-20T04:45:01+00:00,0.23506
2014-07-20T05:00:23+00:00,0.23507
2014-07-20T05:15:17+00:00,0.23404
2014-07-20T05:30:11+00:00,0.23556
2014-07-20T05:45:05+00:00,0.2346
2014-07-20T06:00:26+00:00,0.23265
2014-07-20T06:15:20+00:00,0.23297
2014-07-20T06:30:14+00:00,0.2346
2014-07-20T06:45:09+00:00,0.23278
2014-07-20T07:00:03+00:00,0.23325
2014-07-20T07:15:24+00:00,0.23281
2014-07-20T07:45:12+00:00,0.2315
2014-07-20T08:00:06+00:00,0.23121
2014-07-20T08:15:00+00:00,0.23029
2014-07-20T08:30:22+00:00,0.23127
2014-07-20T08:45:16+00:00,0.2292
2014-07-20T09:00:10+00:00,0.22933
2014-07-20T09:15:04+00:00,0.22844
2014-07-20T09:30:25+00:00,0.23014
2014-07-20T09:45:19+00:00,0.22849
2014-07-20T10:00:13+00:00,0.22829
2014-07-20T10:15:07+00:00,0.22973
2014-07-20T10:30:02+00:00,0.22851
2014-07-20T10:45:23+00:00,0.22577
2014-07-20T11:00:17+00:00,0.22443
2014-07-20T11:15:11+00:00,0.22645
2014-07-20T11:30:05+00:00,0.22498
2014-07-20T11:45:26+00:00,0.22377
2014-07-20T12:00:20+00:00,0.22291
2014-07-20T12:15:14+00:00,0.22269
2014-07-20T12:30:08+00:00,0.21917
2014-07-20T12:45:02+00:00,0.21786
2014-07-20T13:00:23+00:00,0.21945
2014-07-20T13:15:17+00:00,0.21723
2014-07-20T13:30:11+00:00,0.21667
2014-07-20T13:45:05+00:00,0.21908
2014-07-20T14:00:26+00:00,0.21783
2014-07-20T14:15:20+00:00,0.21997
2014-07-20T14:30:14+00:00,0.21838
2014-07-20T14:45:08+00:00,0.21898
2014-07-20T15:00:02+00:00,0.21958
2014-07-20T15:15:24+00:00,0.22078
2014-07-20T15:30:18+00:00,0.21863
2014-07-20T15:45:12+00:00,0.21971
2014-07-20T16:00:06+00:00,0.22005
2014-07-20T16:15:00+00:00,0.23014
2014-07-20T16:30:21+00:00,0.25719
2014-07-20T16:45:15+00:00,0.27329
2014-07-20T17:00:09+00:00,0.27735
2014-07-20T17:15:03+00:00,0.27665
2014-07-20T17:30:24+00:00,0.27474
2014-07-20T17:45:18+00:00,0.27572
2014-07-20T18:00:12+00:00,0.27707
2014-07-20T18:15:06+00:00,0.2815
2014-07-20T18:30:00+00:00,0.28664
2014-07-20T18:45:21+00:00,0.29173
2014-07-20T19:00:15+00:00,0.29642
2014-07-20T19:15:09+00:00,0.29978
2014-07-20T19:30:03+00:00,0.30368
2014-07-20T19:45:24+00:00,0.30702
2014-07-20T20:00:18+00:00,0.30995
2014-07-20T20:15:12+00:00,0.31387
2014-07-20T20:30:06+00:00,0.31704
2014-07-20T20:45:00+00:00,0.31745
2014-07-20T21:00:21+00:00,0.31906
2014-07-20T21:15:15+00:00,0.31843
2014-07-20T21:30:09+00:00,0.32037
2014-07-20T21:45:03+00:00,0.31982
2014-07-20T22:00:24+00:00,0.32164
2014-07-20T22:15:18+00:00,0.32275
2014-07-20T22:30:12+00:00,0.32265
2014-07-20T22:45:06+00:00,0.32232
2014-07-20T23:00:00+00:00,0.32331
2014-07-20T23:15:21+00:00,0.32565
2014-07-20T23:30:15+00:00,0.32474
2014-07-20T23:45:09+00:00,0.32583
2014-07-21T00:00:03+00:00,0.3266
2014-07-21T00:15:24+00:00,0.32614
2014-07-21T00:30:18+00:00,0.32699
2014-07-21T00:45:12+00:00,0.32715
2014-07-21T01:00:06+00:00,0.32694
2014-07-21T01:15:00+00:00,0.33088
2014-07-21T01:30:22+00:00,0.33768
2014-07-21T01:45:16+00:00,0.34527
2014-07-21T02:00:10+00:00,0.34914
2014-07-21T02:15:04+00:00,0.35296
2014-07-21T02:30:25+00:00,0.35821
2014-07-21T02:45:19+00:00,0.36045
2014-07-21T03:00:13+00:00,0.3614
2014-07-21T03:15:07+00:00,0.36261
2014-07-21T03:30:01+00:00,0.36335
2014-07-21T03:45:22+00:00,0.36291
2014-07-21T04:00:17+00:00,0.36306
2014-07-21T04:15:11+00:00,0.36409
2014-07-21T04:30:05+00:00,0.36538
2014-07-21T04:45:26+00:00,0.36607
2014-07-21T05:00:20+00:00,0.36794
2014-07-21T05:15:14+00:00,0.3676
2014-07-21T05:30:08+00:00,0.37038
2014-07-21T05:45:02+00:00,0.37124
2014-07-21T06:00:24+00:00,0.37113
2014-07-21T06:15:18+00:00,0.37127
2014-07-21T06:30:12+00:00,0.37118
2014-07-21T06:45:06+00:00,0.37144
2014-07-21T07:00:00+00:00,0.37231
2014-07-21T07:15:21+00:00,0.37292
2014-07-21T07:30:15+00:00,0.36891
2014-07-21T07:45:09+00:00,0.36815
2014-07-21T08:00:03+00:00,0.36831
2014-07-21T08:15:24+00:00,0.36699
2014-07-21T08:30:19+00:00,0.36626
2014-07-21T08:45:13+00:00,0.36698
2014-07-21T09:00:07+00:00,0.36527
2014-07-21T09:15:01+00:00,0.35741
2014-07-21T09:30:22+00:00,0.34634
2014-07-21T09:45:16+00:00,0.33226
2014-07-21T10:00:10+00:00,0.32469
2014-07-21T10:15:04+00:00,0.31814
2014-07-21T10:30:25+00:00,0.31464
2014-07-21T10:45:19+00:00,0.31048
2014-07-21T11:00:13+00:00,0.30863
2014-07-21T11:15:07+00:00,0.30704
2014-07-21T11:30:01+00:00,0.30439
2014-07-21T11:45:22+00:00,0.30267
2014-07-21T12:00:16+00:00,0.30431
2014-07-21T12:15:10+00:00,0.31186
2014-07-21T12:30:04+00:00,0.31204
2014-07-21T12:45:25+00:00,0.31062
2014-07-21T13:00:19+00:00,0.3068
2014-07-21T13:15:13+00:00,0.30408
2014-07-21T13:30:07+00:00,0.30239
2014-07-21T13:45:01+00:00,0.30287
2014-07-21T14:00:22+00:00,0.30134
2014-07-21T14:15:16+00:00,0.30149
2014-07-21T14:30:10+00:00,0.30165
2014-07-21T14:45:04+00:00,0.30076
2014-07-21T15:00:25+00:00,0.29812
2014-07-21T15:15:19+00:00,0.29324
2014-07-21T15:30:13+00:00,0.28942
2014-07-21T15:45:07+00:00,0.2826
2014-07-21T16:00:01+00:00,0.27855
2014-07-21T16:15:23+00:00,0.27508
2014-07-21T16:30:16+00:00,0.26962
2014-07-21T16:45:10+00:00,0.26818
2014-07-21T17:00:04+00:00,0.26106
2014-07-21T17:15:25+00:00,0.2563
2014-07-21T17:30:19+00:00,0.25424
2014-07-21T17:45:13+00:00,0.25006
2014-07-21T18:00:07+00:00,0.24433
2014-07-21T18:15:01+00:00,0.24146
2014-07-21T18:30:22+00:00,0.23663
2014-07-21T18:45:16+00:00,0.234
2014-07-21T19:00:10+00:00,0.23332
2014-07-21T19:15:04+00:00,0.23053
2014-07-21T19:30:25+00:00,0.23034
2014-07-21T19:45:19+00:00,0.22877
2014-07-21T20:00:13+00:00,0.22902
2014-07-21T20:15:07+00:00,0.2269
2014-07-21T20:30:01+00:00,0.22674
2014-07-21T20:45:22+00:00,0.22404
2014-07-21T21:00:16+00:00,0.22523
2014-07-21T21:15:10+00:00,0.22269
2014-07-21T21:30:04+00:00,0.22135
2014-07-21T21:45:25+00:00,0.22061
2014-07-21T22:00:19+00:00,0.22131
2014-07-21T22:15:13+00:00,0.22073
2014-07-21T22:30:07+00:00,0.21985
2014-07-21T22:45:01+00:00,0.21812
2014-07-21T23:00:22+00:00,0.21849
2014-07-21T23:15:16+00:00,0.21815
2014-07-21T23:30:10+00:00,0.21853
2014-07-21T23:45:05+00:00,0.21634
2014-07-22T00:00:26+00:00,0.21582
2014-07-22T00:15:20+00:00,0.21805
2014-07-22T00:30:14+00:00,0.21613
2014-07-22T00:45:08+00:00,0.21643
2014-07-22T01:15:23+00:00,0.21952
2014-07-22T01:30:17+00:00,0.22364
2014-07-22T01:45:11+00:00,0.22719
2014-07-22T02:00:05+00:00,0.22945
2014-07-22T02:15:26+00:00,0.23332
2014-07-22T02:30:20+00:00,0.23731
2014-07-22T02:45:14+00:00,0.23962
2014-07-22T03:00:08+00:00,0.24436
2014-07-22T03:15:03+00:00,0.24603
2014-07-22T03:30:24+00:00,0.2466
2014-07-22T03:45:18+00:00,0.24803
2014-07-22T04:00:12+00:00,0.24971
2014-07-22T04:15:06+00:00,0.2525
2014-07-22T04:30:00+00:00,0.25187
2014-07-22T04:45:21+00:00,0.25399
2014-07-22T05:00:16+00:00,0.25157
2014-07-22T05:15:10+00:00,0.25183
2014-07-22T05:30:04+00:00,0.25241
2014-07-22T05:45:25+00:00,0.25237
2014-07-22T06:00:19+00:00,0.2513
2014-07-22T06:15:13+00:00,0.25253
2014-07-22T06:30:07+00:00,0.25257
2014-07-22T06:45:01+00:00,0.25236
2014-07-22T07:00:23+00:00,0.25039
2014-07-22T07:15:17+00:00,0.25162
2014-07-22T07:30:11+00:00,0.24935
2014-07-22T07:45:05+00:00,0.24978
2014-07-22T08:00:26+00:00,0.25007
2014-07-22T08:15:20+00:00,0.25051
2014-07-22T08:30:15+00:00,0.24938
2014-07-22T08:45:09+00:00,0.24817
2014-07-22T09:15:24+00:00,0.24543
2014-07-22T09:30:18+00:00,0.24749
2014-07-22T09:45:12+00:00,0.24688
2014-07-22T10:00:06+00:00,0.24657
2014-07-22T10:15:00+00:00,0.24633
2014-07-22T10:30:22+00:00,0.24626
2014-07-22T10:45:16+00:00,0.24269
2014-07-22T11:00:10+00:00,0.24025
2014-07-22T11:15:04+00:00,0.23809
2014-07-22T11:30:25+00:00,0.23354
2014-07-22T11:45:19+00:00,0.23141
2014-07-22T12:00:13+00:00,0.231
2014-07-22T12:30:01+00:00,0.22977
2014-07-22T12:45:22+00:00,0.22652
2014-07-22T13:00:16+00:00,0.2272
2014-07-22T13:15:10+00:00,0.23206
2014-07-22T13:30:04+00:00,0.23501
2014-07-22T13:45:25+00:00,0.2375
2014-07-22T14:00:19+00:00,0.24227
2014-07-22T14:15:14+00:00,0.2426
2014-07-22T14:30:08+00:00,0.24598
2014-07-22T14:45:02+00:00,0.24656
2014-07-22T15:00:23+00:00,0.24301
2014-07-22T15:15:17+00:00,0.24137
2014-07-22T15:30:11+00:00,0.24059
2014-07-22T15:45:05+00:00,0.2411
2014-07-22T16:00:26+00:00,0.24022
2014-07-22T16:15:20+00:00,0.24112
2014-07-22T16:30:14+00:00,0.24319
2014-07-22T16:45:08+00:00,0.24846
2014-07-22T17:00:02+00:00,0.2519
2014-07-22T17:15:23+00:00,0.2533
2014-07-22T17:30:17+00:00,0.25429
2014-07-22T17:45:11+00:00,0.25189
2014-07-22T18:00:05+00:00,0.2498
2014-07-22T18:15:26+00:00,0.24805
2014-07-22T18:30:20+00:00,0.24951
2014-07-22T18:45:14+00:00,0.25177
2014-07-22T19:00:08+00:00,0.25413
2014-07-22T19:15:02+00:00,0.25501
2014-07-22T19:30:23+00:00,0.25885
2014-07-22T19:45:17+00:00,0.25839
2014-07-22T20:00:11+00:00,0.25866
2014-07-22T20:15:05+00:00,0.25951
2014-07-22T20:30:26+00:00,0.25948
2014-07-22T20:45:20+00:00,0.25748
2014-07-22T21:00:14+00:00,0.25769
2014-07-22T21:15:08+00:00,0.25827
2014-07-22T21:30:02+00:00,0.25861
2014-07-22T21:45:23+00:00,0.25559
2014-07-22T22:00:17+00:00,0.25662
2014-07-22T22:15:11+00:00,0.25597
2014-07-22T22:30:05+00:00,0.25571
2014-07-22T22:45:26+00:00,0.25382
2014-07-22T23:00:20+00:00,0.25388
2014-07-22T23:15:14+00:00,0.25172
2014-07-22T23:30:08+00:00,0.2531
2014-07-22T23:45:02+00:00,0.25235
2014-07-23T00:00:23+00:00,0.25074
2014-07-23T00:15:17+00:00,0.25091
2014-07-23T00:30:11+00:00,0.25257
2014-07-23T00:45:05+00:00,0.2527
2014-07-23T01:00:26+00:00,0.25513
2014-07-23T01:15:20+00:00,0.25977
2014-07-23T01:30:14+00:00,0.26192
2014-07-23T01:45:08+00:00,0.26667
2014-07-23T02:00:02+00:00,0.26918
2014-07-23T02:15:23+00:00,0.27319
2014-07-23T02:30:18+00:00,0.27752
2014-07-23T02:45:12+00:00,0.27826
2014-07-23T03:00:06+00:00,0.28115
2014-07-23T03:15:00+00:00,0.28072
2014-07-23T03:30:21+00:00,0.28375
2014-07-23T03:45:15+00:00,0.28381
2014-07-23T04:00:09+00:00,0.28541
2014-07-23T04:15:03+00:00,0.28496
2014-07-23T04:30:24+00:00,0.28498
2014-07-23T04:45:19+00:00,0.2839
2014-07-23T05:00:13+00:00,0.28318
2014-07-23T05:15:07+00:00,0.2806
2014-07-23T05:30:01+00:00,0.28146
2014-07-23T05:45:22+00:00,0.28006
2014-07-23T06:00:16+00:00,0.27996
2014-07-23T06:15:10+00:00,0.28495
2014-07-23T06:30:05+00:00,0.28786
2014-07-23T06:45:26+00:00,0.29087
2014-07-23T07:00:20+00:00,0.29335
2014-07-23T07:15:14+00:00,0.29095
2014-07-23T07:30:08+00:00,0.29043
2014-07-23T07:45:02+00:00,0.29336
2014-07-23T08:00:23+00:00,0.29439
2014-07-23T08:15:18+00:00,0.29676
2014-07-23T08:30:12+00:00,0.29704
2014-07-23T08:45:06+00:00,0.30018
2014-07-23T09:00:00+00:00,0.30615
2014-07-23T09:15:21+00:00,0.31159
2014-07-23T09:30:15+00:00,0.32094
2014-07-23T09:45:09+00:00,0.32747
2014-07-23T10:15:25+00:00,0.33151
2014-07-23T10:30:19+00:00,0.3351
2014-07-23T10:45:13+00:00,0.33445
2014-07-23T11:00:07+00:00,0.33256
2014-07-23T11:15:01+00:00,0.3287
2014-07-23T11:30:22+00:00,0.32713
2014-07-23T11:45:16+00:00,0.32495
2014-07-23T12:00:10+00:00,0.32361
2014-07-23T12:15:04+00:00,0.32272
2014-07-23T12:30:25+00:00,0.3269
2014-07-23T12:45:19+00:00,0.33812
2014-07-23T13:00:13+00:00,0.34554
2014-07-23T13:15:07+00:00,0.34607
2014-07-23T13:30:01+00:00,0.34781
2014-07-23T13:45:23+00:00,0.34681
2014-07-23T14:00:17+00:00,0.34491
2014-07-23T14:15:11+00:00,0.34281
2014-07-23T14:30:05+00:00,0.33975
2014-07-23T14:45:26+00:00,0.33675
2014-07-23T15:00:20+00:00,0.3352
2014-07-23T15:15:14+00:00,0.34257
2014-07-23T15:30:08+00:00,0.3575
2014-07-23T15:45:02+00:00,0.36523
2014-07-23T16:00:23+00:00,0.36408
2014-07-23T16:15:17+00:00,0.35686
2014-07-23T16:30:11+00:00,0.35444
2014-07-23T16:45:05+00:00,0.34846
2014-07-23T17:00:26+00:00,0.34617
2014-07-23T17:15:20+00:00,0.34425
2014-07-23T17:30:14+00:00,0.34012
2014-07-23T17:45:08+00:00,0.33883
2014-07-23T18:00:02+00:00,0.33817
2014-07-23T18:15:23+00:00,0.33783
2014-07-23T18:30:17+00:00,0.33939
2014-07-23T18:45:11+00:00,0.34082
2014-07-23T19:00:05+00:00,0.33734
2014-07-23T19:15:26+00:00,0.33746
2014-07-23T19:30:20+00:00,0.33361
2014-07-23T19:45:14+00:00,0.33071
2014-07-23T20:00:08+00:00,0.32702
2014-07-23T20:15:02+00:00,0.32469
2014-07-23T20:30:23+00:00,0.32593
2014-07-23T20:45:17+00:00,0.32172
2014-07-23T21:00:11+00:00,0.31971
2014-07-23T21:15:05+00:00,0.31777
2014-07-23T21:30:26+00:00,0.31655
2014-07-23T21:45:20+00:00,0.3178
2014-07-23T22:00:14+00:00,0.31589
2014-07-23T22:15:08+00:00,0.31403
2014-07-23T22:30:02+00:00,0.31313
2014-07-23T22:45:23+00:00,0.31242
2014-07-23T23:00:17+00:00,0.31176
2014-07-23T23:15:11+00:00,0.31294
2014-07-23T23:30:05+00:00,0.31191
2014-07-23T23:45:26+00:00,0.31248
2014-07-24T00:00:20+00:00,0.31009
2014-07-24T00:15:14+00:00,0.30939
2014-07-24T00:30:08+00:00,0.30492
2014-07-24T00:45:02+00:00,0.30046
2014-07-24T01:00:23+00:00,0.30075
2014-07-24T01:15:17+00:00,0.31051
2014-07-24T01:30:11+00:00,0.3279
2014-07-24T01:45:05+00:00,0.34014
2014-07-24T02:00:27+00:00,0.34723
2014-07-24T02:15:21+00:00,0.35063
2014-07-24T02:30:15+00:00,0.35352
2014-07-24T02:45:09+00:00,0.35474
2014-07-24T03:00:03+00:00,0.36055
2014-07-24T03:15:24+00:00,0.36407
2014-07-24T03:30:18+00:00,0.3674
2014-07-24T03:45:12+00:00,0.36946
2014-07-24T04:00:06+00:00,0.37338
2014-07-24T04:15:00+00:00,0.3769
2014-07-24T04:30:22+00:00,0.37536
2014-07-24T04:45:16+00:00,0.36976
2014-07-24T05:00:10+00:00,0.36018
2014-07-24T05:15:04+00:00,0.35007
2014-07-24T05:30:25+00:00,0.34497
2014-07-24T05:45:19+00:00,0.34136
2014-07-24T06:00:14+00:00,0.33712
2014-07-24T06:15:08+00:00,0.33258
2014-07-24T06:30:02+00:00,0.33127
2014-07-24T06:45:23+00:00,0.32652
2014-07-24T07:00:17+00:00,0.32171
2014-07-24T07:15:11+00:00,0.31583
2014-07-24T07:30:05+00:00,0.3114
2014-07-24T07:45:26+00:00,0.31099
2014-07-24T08:00:21+00:00,0.30856
2014-07-24T08:15:15+00:00,0.3075
2014-07-24T08:30:09+00:00,0.30679
2014-07-24T08:45:03+00:00,0.30678
2014-07-24T09:00:24+00:00,0.30557
2014-07-24T09:15:18+00:00,0.30445
2014-07-24T09:30:12+00:00,0.30337
2014-07-24T09:45:06+00:00,0.30019
2014-07-24T10:00:00+00:00,0.30123
2014-07-24T10:15:22+00:00,0.30203
2014-07-24T10:30:16+00:00,0.30992
2014-07-24T10:45:10+00:00,0.31591
2014-07-24T11:00:04+00:00,0.32022
2014-07-24T11:15:25+00:00,0.31807
2014-07-24T11:30:19+00:00,0.31713
2014-07-24T11:45:13+00:00,0.31788
2014-07-24T12:00:07+00:00,0.31893
2014-07-24T12:15:01+00:00,0.32352
2014-07-24T12:30:23+00:00,0.33146
2014-07-24T12:45:17+00:00,0.33381
2014-07-24T13:00:11+00:00,0.33714
2014-07-24T13:15:05+00:00,0.3385
2014-07-24T13:30:26+00:00,0.3406
2014-07-24T13:45:20+00:00,0.34843
2014-07-24T14:00:14+00:00,0.3504
2014-07-24T14:15:08+00:00,0.34885
2014-07-24T14:30:02+00:00,0.34673
2014-07-24T14:45:23+00:00,0.34082
2014-07-24T15:00:17+00:00,0.33568
2014-07-24T15:15:11+00:00,0.33259
2014-07-24T15:30:05+00:00,0.33388
2014-07-24T15:45:26+00:00,0.33289
2014-07-24T16:00:21+00:00,0.33401
2014-07-24T16:15:15+00:00,0.33511
2014-07-24T16:30:09+00:00,0.33542
2014-07-24T16:45:03+00:00,0.33557
2014-07-24T17:00:24+00:00,0.33408
2014-07-24T17:15:18+00:00,0.33331
2014-07-24T17:30:12+00:00,0.3321
2014-07-24T17:45:06+00:00,0.32882
2014-07-24T18:00:00+00:00,0.32566
2014-07-24T18:15:21+00:00,0.32195
2014-07-24T18:30:15+00:00,0.31762
2014-07-24T18:45:09+00:00,0.31647
2014-07-24T19:00:03+00:00,0.31553
2014-07-24T19:15:24+00:00,0.31215
2014-07-24T19:30:18+00:00,0.31307
2014-07-24T19:45:12+00:00,0.31457
2014-07-24T20:00:06+00:00,0.31513
2014-07-24T20:15:00+00:00,0.31394
2014-07-24T20:30:21+00:00,0.31178
2014-07-24T20:45:15+00:00,0.30982
2014-07-24T21:00:09+00:00,0.30732
2014-07-24T21:15:03+00:00,0.30695
2014-07-24T21:30:24+00:00,0.30474
2014-07-24T21:45:18+00:00,0.30272
2014-07-24T22:00:13+00:00,0.30411
2014-07-24T22:15:07+00:00,0.30444
2014-07-24T22:30:01+00:00,0.30795
2014-07-24T22:45:22+00:00,0.30752
2014-07-24T23:00:16+00:00,0.30778
2014-07-24T23:15:10+00:00,0.30627
2014-07-24T23:30:04+00:00,0.30679
2014-07-24T23:45:25+00:00,0.30431
2014-07-25T00:00:19+00:00,0.30556
2014-07-25T00:15:13+00:00,0.30528
2014-07-25T00:30:07+00:00,0.30501
2014-07-25T00:45:01+00:00,0.3101
2014-07-25T01:00:22+00:00,0.31723
2014-07-25T01:15:16+00:00,0.32083
2014-07-25T01:30:10+00:00,0.32856
2014-07-25T01:45:05+00:00,0.33639
2014-07-25T02:00:26+00:00,0.34912
2014-07-25T02:15:20+00:00,0.35697
2014-07-25T02:30:14+00:00,0.36148
2014-07-25T02:45:08+00:00,0.36445
2014-07-25T03:00:02+00:00,0.36567
2014-07-25T03:15:23+00:00,0.36515
2014-07-25T03:30:17+00:00,0.36509
2014-07-25T03:45:12+00:00,0.36447
2014-07-25T04:00:06+00:00,0.36173
2014-07-25T04:15:00+00:00,0.36265
2014-07-25T04:30:21+00:00,0.36483
2014-07-25T04:45:15+00:00,0.36572
2014-07-25T05:00:09+00:00,0.36977
2014-07-25T05:15:03+00:00,0.37204
2014-07-25T05:30:24+00:00,0.36934
2014-07-25T06:00:13+00:00,0.36492
2014-07-25T06:15:07+00:00,0.36183
2014-07-25T06:30:01+00:00,0.35899
2014-07-25T06:45:22+00:00,0.35934
2014-07-25T07:00:16+00:00,0.35879
2014-07-25T07:15:10+00:00,0.3582
2014-07-25T07:30:05+00:00,0.35569
2014-07-25T07:45:26+00:00,0.35218
2014-07-25T08:00:20+00:00,0.3494
2014-07-25T08:15:14+00:00,0.34516
2014-07-25T08:30:08+00:00,0.34615
2014-07-25T08:45:02+00:00,0.34446
2014-07-25T09:00:24+00:00,0.34374
2014-07-25T09:15:18+00:00,0.34244
2014-07-25T09:30:12+00:00,0.34249
2014-07-25T09:45:06+00:00,0.34523
2014-07-25T10:00:00+00:00,0.35216
2014-07-25T10:15:21+00:00,0.35451
2014-07-25T10:30:15+00:00,0.35983
2014-07-25T10:45:09+00:00,0.36357
2014-07-25T11:00:03+00:00,0.36443
2014-07-25T11:15:24+00:00,0.36532
2014-07-25T11:30:18+00:00,0.36613
2014-07-25T11:45:12+00:00,0.36637
2014-07-25T12:00:06+00:00,0.3683
2014-07-25T12:15:00+00:00,0.36722
2014-07-25T12:30:21+00:00,0.36946
2014-07-25T12:45:15+00:00,0.36978
2014-07-25T13:00:10+00:00,0.3728
2014-07-25T13:15:04+00:00,0.37415
2014-07-25T13:30:25+00:00,0.37401
2014-07-25T13:45:19+00:00,0.37372
2014-07-25T14:00:13+00:00,0.37476
2014-07-25T14:15:07+00:00,0.37588
2014-07-25T14:30:01+00:00,0.37855
2014-07-25T14:45:22+00:00,0.37956
2014-07-25T15:00:16+00:00,0.37937
2014-07-25T15:15:10+00:00,0.38057
2014-07-25T15:30:04+00:00,0.3823
2014-07-25T15:45:25+00:00,0.38693
2014-07-25T16:00:19+00:00,0.38681
2014-07-25T16:15:13+00:00,0.38384
2014-07-25T16:30:07+00:00,0.38214
2014-07-25T16:45:01+00:00,0.37786
2014-07-25T17:00:22+00:00,0.37682
2014-07-25T17:15:16+00:00,0.37479
2014-07-25T17:30:10+00:00,0.37077
2014-07-25T17:45:04+00:00,0.36737
2014-07-25T18:00:25+00:00,0.36349
2014-07-25T18:15:19+00:00,0.36339
2014-07-25T18:30:13+00:00,0.36303
2014-07-25T18:45:07+00:00,0.36071
2014-07-25T19:00:01+00:00,0.35729
2014-07-25T19:15:22+00:00,0.35277
2014-07-25T19:30:16+00:00,0.34514
2014-07-25T19:45:10+00:00,0.34361
2014-07-25T20:00:04+00:00,0.33938
2014-07-25T20:15:25+00:00,0.33905
2014-07-25T20:30:19+00:00,0.337
2014-07-25T20:45:13+00:00,0.3356
2014-07-25T21:00:07+00:00,0.3338
2014-07-25T21:15:01+00:00,0.3306
2014-07-25T21:30:22+00:00,0.32749
2014-07-25T21:45:16+00:00,0.32574
2014-07-25T22:00:10+00:00,0.32696
2014-07-25T22:15:04+00:00,0.32775
2014-07-25T22:30:25+00:00,0.32825
2014-07-25T22:45:19+00:00,0.3243
2014-07-25T23:00:13+00:00,0.32266
2014-07-25T23:15:07+00:00,0.31918
2014-07-25T23:30:01+00:00,0.31801
2014-07-25T23:45:22+00:00,0.31691
2014-07-26T00:00:16+00:00,0.31596
2014-07-26T00:15:10+00:00,0.31849
2014-07-26T00:30:04+00:00,0.31843
2014-07-26T00:45:25+00:00,0.32103
2014-07-26T01:00:19+00:00,0.32145
2014-07-26T01:15:13+00:00,0.32726
2014-07-26T01:30:07+00:00,0.33045
2014-07-26T01:45:01+00:00,0.3366
2014-07-26T02:00:22+00:00,0.34301
2014-07-26T02:15:17+00:00,0.34713
2014-07-26T02:30:11+00:00,0.35369
2014-07-26T02:45:05+00:00,0.35684
2014-07-26T03:00:26+00:00,0.35667
2014-07-26T03:15:20+00:00,0.35763
2014-07-26T03:30:14+00:00,0.36015
2014-07-26T03:45:08+00:00,0.36096
2014-07-26T04:00:02+00:00,0.37159
2014-07-26T04:15:23+00:00,0.38477
2014-07-26T04:30:17+00:00,0.38753
2014-07-26T04:45:12+00:00,0.38621
2014-07-26T05:00:06+00:00,0.3864
2014-07-26T05:15:00+00:00,0.38661
2014-07-26T05:30:21+00:00,0.38787
2014-07-26T05:45:15+00:00,0.38714
2014-07-26T06:00:09+00:00,0.38548
2014-07-26T06:15:03+00:00,0.3796
2014-07-26T06:30:24+00:00,0.37771
2014-07-26T06:45:19+00:00,0.3734
2014-07-26T07:00:13+00:00,0.37428
2014-07-26T07:15:07+00:00,0.3772
2014-07-26T07:30:01+00:00,0.38804
2014-07-26T07:45:22+00:00,0.39832
2014-07-26T08:00:16+00:00,0.40148
2014-07-26T08:15:10+00:00,0.40286
2014-07-26T08:30:04+00:00,0.40164
2014-07-26T08:45:25+00:00,0.40291
2014-07-26T09:00:20+00:00,0.40066
2014-07-26T09:15:14+00:00,0.40212
2014-07-26T09:30:08+00:00,0.4032
2014-07-26T09:45:02+00:00,0.40337
2014-07-26T10:00:23+00:00,0.40796
2014-07-26T10:15:17+00:00,0.41415
2014-07-26T10:30:11+00:00,0.42443
2014-07-26T10:45:05+00:00,0.43014
2014-07-26T11:00:26+00:00,0.43138
2014-07-26T11:15:20+00:00,0.43227
2014-07-26T11:30:14+00:00,0.42781
2014-07-26T11:45:08+00:00,0.43246
2014-07-26T12:00:02+00:00,0.42285
2014-07-26T12:15:23+00:00,0.41591
2014-07-26T12:30:18+00:00,0.41506
2014-07-26T12:45:12+00:00,0.41269
2014-07-26T13:00:06+00:00,0.4167
2014-07-26T13:15:00+00:00,0.4018
2014-07-26T13:30:21+00:00,0.38566
2014-07-26T13:45:15+00:00,0.37393
